,prec[mm],q_prec,ta[C],td[C],ws[km/h],wd[deg],max_ws[km/h],mslp[hPa]
2017-02-17 12:23:00,0.0,Y,22.8,21.1,18.4,86.0,20.5,1009.7
2017-02-17 12:24:00,0.0,Y,22.6,17.5,16.6,79.0,20.5,1009.7
2017-02-17 12:25:00,0.0,Y,22.4,17.1,16.6,80.0,18.4,1009.8
2017-02-17 12:26:00,0.0,Y,22.0,16.7,18.4,78.0,20.5,1009.8
2017-02-17 12:27:00,0.0,Y,22.8,20.0,18.4,75.0,22.3,1009.8
2017-02-17 12:28:00,0.0,Y,22.6,16.9,18.4,76.0,20.5,1009.8
2017-02-17 12:29:00,0.0,Y,22.3,16.6,18.4,82.0,22.3,1009.8
2017-02-17 12:30:00,0.0,Y,22.7,19.7,18.4,80.0,20.5,1009.8
2017-02-17 12:31:00,0.0,Y,23.0,17.5,14.8,83.0,16.6,1009.8
2017-02-17 12:32:00,0.0,Y,22.6,17.1,14.8,86.0,16.6,1009.8
2017-02-17 12:33:00,0.0,Y,22.3,20.7,13.0,91.0,14.8,1009.8
2017-02-17 12:34:00,0.0,Y,22.6,17.1,14.8,90.0,16.6,1009.8
2017-02-17 12:35:00,0.0,Y,22.4,19.3,13.0,86.0,14.8,1009.8
2017-02-17 12:36:00,0.0,Y,22.2,16.9,13.0,82.0,14.8,1009.8
2017-02-17 12:37:00,0.0,Y,22.8,19.9,13.0,79.0,13.0,1009.8
2017-02-17 12:38:00,0.0,Y,22.6,15.4,11.2,74.0,11.2,1009.8
2017-02-17 12:39:00,0.0,Y,22.1,16.8,11.2,79.0,13.0,1009.8
2017-02-17 12:40:00,0.0,Y,21.9,16.6,11.2,79.0,13.0,1009.8
2017-02-17 12:41:00,0.0,Y,22.3,17.0,13.0,77.0,14.8,1009.8
2017-02-17 12:42:00,0.0,Y,23.9,18.5,13.0,81.0,16.6,1009.8
2017-02-17 12:43:00,0.0,Y,22.2,16.9,13.0,82.0,14.8,1009.8
2017-02-17 12:44:00,0.0,Y,22.6,17.3,11.2,85.0,13.0,1009.8
2017-02-17 12:45:00,0.0,Y,22.6,17.5,11.2,84.0,13.0,1009.8
2017-02-17 12:46:00,0.0,Y,22.6,17.3,11.2,90.0,13.0,1009.8
2017-02-17 12:47:00,0.0,Y,22.4,17.3,11.2,89.0,11.2,1009.7
2017-02-17 12:48:00,0.0,Y,22.1,16.8,11.2,98.0,13.0,1009.7
2017-02-17 12:49:00,0.0,Y,22.4,17.1,11.2,106.0,11.2,1009.6
2017-02-17 12:50:00,0.0,Y,22.2,17.1,11.2,108.0,13.0,1009.6
2017-02-17 12:51:00,0.0,Y,21.8,16.5,11.2,104.0,13.0,1009.6
2017-02-17 12:52:00,0.0,Y,22.4,17.1,11.2,100.0,13.0,1009.6
2017-02-17 12:53:00,0.0,Y,22.1,16.8,11.2,106.0,13.0,1009.6
2017-02-17 12:54:00,0.0,Y,22.0,16.7,11.2,107.0,13.0,1009.5
2017-02-17 12:55:00,0.0,Y,21.8,16.5,11.2,112.0,11.2,1009.5
2017-02-17 12:56:00,0.0,Y,22.2,16.9,11.2,108.0,13.0,1009.5
2017-02-17 12:57:00,0.0,Y,22.1,16.8,11.2,106.0,11.2,1009.5
2017-02-17 12:58:00,0.0,Y,22.4,17.1,11.2,104.0,11.2,1009.5
2017-02-17 12:59:00,0.0,Y,22.2,16.9,9.4,102.0,11.2,1009.5
2017-02-17 13:00:00,0.0,Y,21.9,16.6,11.2,100.0,13.0,1009.5
2017-02-17 13:01:00,0.0,Y,22.3,17.0,11.2,102.0,13.0,1009.5
2017-02-17 13:02:00,0.0,Y,22.5,17.2,13.0,101.0,13.0,1009.5
2017-02-17 13:03:00,0.0,Y,22.2,16.9,11.2,96.0,13.0,1009.5
2017-02-17 13:04:00,0.0,Y,22.1,16.8,11.2,95.0,11.2,1009.5
2017-02-17 13:05:00,0.0,Y,22.4,17.1,13.0,96.0,14.8,1009.5
2017-02-17 13:06:00,0.0,Y,22.1,16.6,13.0,99.0,14.8,1009.5
2017-02-17 13:07:00,0.0,Y,22.0,16.5,14.8,98.0,16.6,1009.4
2017-02-17 13:08:00,0.0,Y,22.1,16.6,14.8,93.0,14.8,1009.4
2017-02-17 13:09:00,0.0,Y,22.3,16.8,14.8,95.0,14.8,1009.4
2017-02-17 13:10:00,0.0,Y,22.2,16.5,13.0,92.0,14.8,1009.4
2017-02-17 13:11:00,0.0,Y,22.3,16.6,13.0,93.0,14.8,1009.4
2017-02-17 13:12:00,0.0,Y,22.3,16.8,13.0,91.0,13.0,1009.4
2017-02-17 13:13:00,0.0,Y,22.2,16.5,11.2,91.0,11.2,1009.5
2017-02-17 13:14:00,0.0,Y,22.3,16.8,11.2,91.0,13.0,1009.5
2017-02-17 13:15:00,0.0,Y,22.4,16.7,9.4,96.0,11.2,1009.5
2017-02-17 13:16:00,0.0,Y,22.1,16.4,13.0,94.0,13.0,1009.4
2017-02-17 13:17:00,0.0,Y,22.1,16.4,13.0,95.0,14.8,1009.4
2017-02-17 13:18:00,0.0,Y,22.2,16.5,13.0,100.0,13.0,1009.4
2017-02-17 13:19:00,0.0,Y,22.3,16.6,13.0,105.0,14.8,1009.4
2017-02-17 13:20:00,0.0,Y,22.1,16.4,14.8,102.0,16.6,1009.4
2017-02-17 13:21:00,0.0,Y,22.2,16.5,13.0,105.0,14.8,1009.4
2017-02-17 13:22:00,0.0,Y,22.1,16.4,14.8,107.0,16.6,1009.3
2017-02-17 13:23:00,0.0,Y,22.1,16.4,14.8,108.0,16.6,1009.3
2017-02-17 13:24:00,0.0,Y,22.1,16.6,14.8,115.0,16.6,1009.3
2017-02-17 13:25:00,0.0,Y,22.1,16.4,16.6,108.0,20.5,1009.3
2017-02-17 13:26:00,0.0,Y,22.2,16.5,14.8,106.0,16.6,1009.3
2017-02-17 13:27:00,0.0,Y,22.0,16.5,14.8,109.0,16.6,1009.3
2017-02-17 13:28:00,0.0,Y,21.9,16.2,13.0,111.0,14.8,1009.2
2017-02-17 13:29:00,0.0,Y,22.0,16.3,14.8,105.0,16.6,1009.2
2017-02-17 13:30:00,0.0,Y,22.0,16.5,14.8,105.0,16.6,1009.2
2017-02-17 13:31:00,0.0,Y,22.1,16.4,14.8,104.0,16.6,1009.2
2017-02-17 13:32:00,0.0,Y,22.0,16.5,13.0,108.0,14.8,1009.3
2017-02-17 13:33:00,0.0,Y,22.0,16.5,13.0,107.0,13.0,1009.3
2017-02-17 13:34:00,0.0,Y,21.8,16.5,13.0,109.0,13.0,1009.2
2017-02-17 13:35:00,0.0,Y,21.8,16.3,13.0,104.0,14.8,1009.2
2017-02-17 13:36:00,0.0,Y,21.9,16.2,14.8,99.0,14.8,1009.2
2017-02-17 13:37:00,0.0,Y,21.9,16.4,14.8,99.0,14.8,1009.2
2017-02-17 13:38:00,0.0,Y,22.0,16.5,13.0,98.0,14.8,1009.2
2017-02-17 13:39:00,0.0,Y,21.9,16.2,14.8,97.0,16.6,1009.2
2017-02-17 13:40:00,0.0,Y,22.0,16.3,14.8,98.0,16.6,1009.2
2017-02-17 13:41:00,0.0,Y,21.9,16.2,16.6,100.0,16.6,1009.2
2017-02-17 13:42:00,0.0,Y,22.0,16.3,14.8,100.0,16.6,1009.2
2017-02-17 13:43:00,0.0,Y,22.1,16.4,16.6,99.0,16.6,1009.2
2017-02-17 13:44:00,0.0,Y,22.0,16.3,14.8,100.0,16.6,1009.2
2017-02-17 13:45:00,0.0,Y,22.0,16.3,14.8,103.0,16.6,1009.2
2017-02-17 13:46:00,0.0,Y,22.1,16.1,16.6,102.0,18.4,1009.2
2017-02-17 13:47:00,0.0,Y,22.2,16.2,16.6,101.0,18.4,1009.2
2017-02-17 13:48:00,0.0,Y,22.1,16.4,16.6,101.0,18.4,1009.2
2017-02-17 13:49:00,0.0,Y,22.2,16.5,18.4,103.0,20.5,1009.2
2017-02-17 13:50:00,0.0,Y,22.2,16.2,16.6,103.0,18.4,1009.2
2017-02-17 13:51:00,0.0,Y,22.1,16.1,16.6,104.0,18.4,1009.1
2017-02-17 13:52:00,0.0,Y,22.2,16.2,16.6,104.0,18.4,1009.1
2017-02-17 13:53:00,0.0,Y,22.1,16.1,18.4,103.0,18.4,1009.1
2017-02-17 13:54:00,0.0,Y,22.2,16.2,16.6,106.0,18.4,1009.1
2017-02-17 13:55:00,0.0,Y,22.2,16.2,14.8,98.0,14.8,1009.2
2017-02-17 13:56:00,0.0,Y,22.1,16.1,14.8,103.0,16.6,1009.2
2017-02-17 13:57:00,0.0,Y,22.0,16.1,14.8,98.0,16.6,1009.1
2017-02-17 13:58:00,0.0,Y,22.2,16.0,14.8,105.0,14.8,1009.1
2017-02-17 13:59:00,0.0,Y,22.2,16.2,14.8,106.0,16.6,1009.1
2017-02-17 14:00:00,0.0,Y,22.3,16.3,13.0,105.0,14.8,1009.1
2017-02-17 14:01:00,0.0,Y,22.1,15.9,14.8,106.0,16.6,1009.1
2017-02-17 14:02:00,0.0,Y,22.1,15.9,13.0,111.0,14.8,1009.1
2017-02-17 14:03:00,0.0,Y,22.1,16.1,14.8,106.0,14.8,1009.2
2017-02-17 14:04:00,0.0,Y,22.2,16.0,14.8,106.0,16.6,1009.2
2017-02-17 14:05:00,0.0,Y,22.2,16.0,14.8,108.0,16.6,1009.2
2017-02-17 14:06:00,0.0,Y,22.0,15.8,13.0,107.0,14.8,1009.2
2017-02-17 14:07:00,0.0,Y,22.2,16.0,14.8,108.0,14.8,1009.2
2017-02-17 14:08:00,0.0,Y,22.1,16.1,13.0,112.0,14.8,1009.1
2017-02-17 14:09:00,0.0,Y,22.1,15.9,14.8,108.0,16.6,1009.1
2017-02-17 14:10:00,0.0,Y,22.1,16.1,14.8,105.0,16.6,1009.1
2017-02-17 14:11:00,0.0,Y,22.1,16.1,14.8,105.0,14.8,1009.2
2017-02-17 14:12:00,0.0,Y,22.0,16.1,13.0,109.0,13.0,1009.2
2017-02-17 14:13:00,0.0,Y,22.0,16.1,11.2,108.0,13.0,1009.2
2017-02-17 14:14:00,0.0,Y,21.9,16.0,11.2,109.0,13.0,1009.2
2017-02-17 14:15:00,0.0,Y,21.8,16.1,11.2,118.0,13.0,1009.2
2017-02-17 14:16:00,0.0,Y,21.8,15.9,11.2,118.0,11.2,1009.2
2017-02-17 14:17:00,0.0,Y,21.7,16.0,9.4,114.0,11.2,1009.3
2017-02-17 14:18:00,0.0,Y,21.7,16.0,9.4,112.0,9.4,1009.3
2017-02-17 14:19:00,0.0,Y,21.6,15.9,7.6,115.0,9.4,1009.3
2017-02-17 14:20:00,0.0,Y,21.5,15.8,9.4,124.0,9.4,1009.3
2017-02-17 14:21:00,0.0,Y,21.5,15.8,9.4,118.0,9.4,1009.3
2017-02-17 14:22:00,0.0,Y,21.5,15.8,9.4,118.0,9.4,1009.3
2017-02-17 14:23:00,0.0,Y,21.4,15.7,9.4,120.0,11.2,1009.3
2017-02-17 14:24:00,0.0,Y,21.3,15.8,9.4,121.0,9.4,1009.3
2017-02-17 14:25:00,0.0,Y,21.3,15.8,9.4,122.0,9.4,1009.3
2017-02-17 14:26:00,0.0,Y,21.3,15.8,9.4,116.0,9.4,1009.3
2017-02-17 14:27:00,0.0,Y,21.3,15.8,9.4,125.0,9.4,1009.3
2017-02-17 14:28:00,0.0,Y,21.2,16.0,9.4,130.0,9.4,1009.3
2017-02-17 14:29:00,0.0,Y,21.1,15.9,7.6,136.0,9.4,1009.3
2017-02-17 14:30:00,0.0,Y,21.1,15.9,7.6,133.0,7.6,1009.3
2017-02-17 14:31:00,0.0,Y,21.1,15.9,7.6,136.0,7.6,1009.3
2017-02-17 14:32:00,0.0,Y,21.2,16.0,7.6,132.0,7.6,1009.3
2017-02-17 14:33:00,0.0,Y,21.1,16.1,7.6,134.0,7.6,1009.2
2017-02-17 14:34:00,0.0,Y,21.0,16.0,7.6,136.0,9.4,1009.2
2017-02-17 14:35:00,0.0,Y,21.0,16.2,7.6,143.0,9.4,1009.2
2017-02-17 14:36:00,0.0,Y,20.9,16.1,7.6,145.0,9.4,1009.3
2017-02-17 14:37:00,0.0,Y,20.8,16.0,7.6,150.0,7.6,1009.3
2017-02-17 14:38:00,0.0,Y,20.9,16.1,5.4,152.0,7.6,1009.3
2017-02-17 14:39:00,0.0,Y,20.9,15.9,5.4,140.0,7.6,1009.3
2017-02-17 14:40:00,0.0,Y,20.9,16.1,5.4,147.0,5.4,1009.3
2017-02-17 14:41:00,0.0,Y,20.9,16.1,3.6,139.0,5.4,1009.3
2017-02-17 14:42:00,0.0,Y,20.8,16.0,3.6,135.0,5.4,1009.3
2017-02-17 14:43:00,0.0,Y,20.8,16.2,5.4,143.0,5.4,1009.3
2017-02-17 14:44:00,0.0,Y,20.7,16.1,5.4,157.0,7.6,1009.2
2017-02-17 14:45:00,0.0,Y,20.5,16.1,7.6,155.0,7.6,1009.2
2017-02-17 14:46:00,0.0,Y,20.4,16.2,7.6,157.0,7.6,1009.2
2017-02-17 14:47:00,0.0,Y,20.3,16.1,7.6,147.0,7.6,1009.1
2017-02-17 14:48:00,0.0,Y,20.2,16.0,7.6,149.0,7.6,1009.1
2017-02-17 14:49:00,0.0,Y,20.2,16.2,7.6,160.0,9.4,1009.1
2017-02-17 14:50:00,0.0,Y,20.2,16.2,7.6,161.0,7.6,1009.1
2017-02-17 14:51:00,0.0,Y,20.2,16.2,7.6,159.0,7.6,1009.1
2017-02-17 14:52:00,0.0,Y,20.2,16.2,7.6,167.0,9.4,1009.1
2017-02-17 14:53:00,0.0,Y,20.2,16.2,9.4,170.0,9.4,1009.0
2017-02-17 14:54:00,0.0,Y,20.2,16.2,9.4,170.0,11.2,1009.0
2017-02-17 14:55:00,0.0,Y,20.2,16.2,9.4,162.0,11.2,1009.0
2017-02-17 14:56:00,0.0,Y,20.3,16.3,11.2,151.0,11.2,1009.0
2017-02-17 14:57:00,0.0,Y,20.6,16.4,11.2,141.0,11.2,1009.0
2017-02-17 14:58:00,0.0,Y,20.6,16.4,9.4,153.0,11.2,1009.0
2017-02-17 14:59:00,0.0,Y,20.5,16.3,11.2,153.0,11.2,1008.9
2017-02-17 15:00:00,0.0,Y,20.5,16.3,11.2,149.0,13.0,1008.9
2017-02-17 15:01:00,0.0,Y,20.6,16.4,11.2,143.0,11.2,1008.9
2017-02-17 15:02:00,0.0,Y,20.6,16.2,9.4,139.0,11.2,1008.9
2017-02-17 15:03:00,0.0,Y,20.6,16.4,11.2,143.0,11.2,1008.9
2017-02-17 15:04:00,0.0,Y,20.6,16.4,11.2,145.0,11.2,1008.9
2017-02-17 15:05:00,0.0,Y,20.6,16.2,11.2,143.0,13.0,1008.9
2017-02-17 15:06:00,0.0,Y,20.6,16.2,11.2,137.0,13.0,1008.8
2017-02-17 15:07:00,0.0,Y,20.6,16.2,11.2,133.0,13.0,1008.9
2017-02-17 15:08:00,0.0,Y,20.7,16.3,11.2,130.0,11.2,1008.9
2017-02-17 15:09:00,0.0,Y,20.7,16.1,11.2,132.0,11.2,1008.9
2017-02-17 15:10:00,0.0,Y,20.8,16.4,11.2,138.0,11.2,1008.8
2017-02-17 15:11:00,0.0,Y,20.6,16.2,9.4,142.0,11.2,1008.8
2017-02-17 15:12:00,0.0,Y,20.7,16.3,11.2,134.0,11.2,1008.8
2017-02-17 15:13:00,0.0,Y,20.7,16.3,11.2,126.0,11.2,1008.8
2017-02-17 15:14:00,0.0,Y,20.6,16.2,11.2,122.0,13.0,1008.8
2017-02-17 15:15:00,0.0,Y,20.6,16.2,11.2,119.0,13.0,1008.8
2017-02-17 15:16:00,0.0,Y,20.6,16.0,11.2,119.0,11.2,1008.7
2017-02-17 15:17:00,0.0,Y,20.7,16.1,11.2,119.0,11.2,1008.7
2017-02-17 15:18:00,0.0,Y,20.8,16.2,11.2,130.0,13.0,1008.7
2017-02-17 15:19:00,0.0,Y,20.7,16.3,11.2,134.0,13.0,1008.6
2017-02-17 15:20:00,0.0,Y,20.7,16.1,11.2,134.0,13.0,1008.6
2017-02-17 15:21:00,0.0,Y,20.6,16.0,13.0,144.0,13.0,1008.6
2017-02-17 15:22:00,0.0,Y,20.6,16.0,13.0,136.0,13.0,1008.6
2017-02-17 15:23:00,0.0,Y,20.7,16.1,11.2,128.0,13.0,1008.7
2017-02-17 15:24:00,0.0,Y,20.8,16.0,11.2,127.0,11.2,1008.7
2017-02-17 15:25:00,0.0,Y,20.9,16.1,11.2,131.0,11.2,1008.7
2017-02-17 15:26:00,0.0,Y,21.0,16.0,11.2,139.0,11.2,1008.7
2017-02-17 15:27:00,0.0,Y,21.0,16.2,9.4,144.0,11.2,1008.7
2017-02-17 15:28:00,0.0,Y,21.0,16.2,9.4,143.0,9.4,1008.7
2017-02-17 15:29:00,0.0,Y,20.9,16.1,9.4,149.0,11.2,1008.7
2017-02-17 15:30:00,0.0,Y,20.8,16.2,9.4,157.0,11.2,1008.7
2017-02-17 15:31:00,0.0,Y,20.8,16.2,9.4,153.0,9.4,1008.7
2017-02-17 15:32:00,0.0,Y,20.7,16.1,9.4,158.0,11.2,1008.7
2017-02-17 15:33:00,0.0,Y,20.6,16.0,11.2,164.0,11.2,1008.6
2017-02-17 15:34:00,0.0,Y,20.6,16.0,11.2,171.0,13.0,1008.6
2017-02-17 15:35:00,0.0,Y,20.5,16.1,11.2,174.0,13.0,1008.6
2017-02-17 15:36:00,0.0,Y,20.6,16.0,11.2,172.0,11.2,1008.6
2017-02-17 15:37:00,0.0,Y,20.6,16.0,11.2,166.0,11.2,1008.6
2017-02-17 15:38:00,0.0,Y,20.5,16.1,11.2,166.0,11.2,1008.6
2017-02-17 15:39:00,0.0,Y,20.5,16.1,9.4,166.0,11.2,1008.6
2017-02-17 15:40:00,0.0,Y,20.5,16.1,9.4,165.0,11.2,1008.6
2017-02-17 15:41:00,0.0,Y,20.5,16.1,9.4,163.0,11.2,1008.7
2017-02-17 15:42:00,0.0,Y,20.5,16.3,11.2,164.0,11.2,1008.7
2017-02-17 15:43:00,0.0,Y,20.5,16.3,11.2,170.0,13.0,1008.7
2017-02-17 15:44:00,0.0,Y,20.4,16.2,13.0,178.0,13.0,1008.7
2017-02-17 15:45:00,0.0,Y,20.4,16.2,11.2,183.0,13.0,1008.7
2017-02-17 15:46:00,0.0,Y,20.4,16.2,9.4,183.0,11.2,1008.7
2017-02-17 15:47:00,0.0,Y,20.4,16.2,7.6,182.0,9.4,1008.7
2017-02-17 15:48:00,0.0,Y,20.3,16.3,7.6,186.0,9.4,1008.7
2017-02-17 15:49:00,0.0,Y,20.3,16.3,9.4,191.0,11.2,1008.7
2017-02-17 15:50:00,0.0,Y,20.3,16.3,9.4,192.0,11.2,1008.7
2017-02-17 15:51:00,0.0,Y,20.3,16.1,11.2,184.0,11.2,1008.6
2017-02-17 15:52:00,0.0,Y,20.4,16.4,11.2,181.0,11.2,1008.6
2017-02-17 15:53:00,0.0,Y,20.4,16.4,11.2,182.0,11.2,1008.6
2017-02-17 15:54:00,0.0,Y,20.4,16.4,9.4,181.0,11.2,1008.6
2017-02-17 15:55:00,0.0,Y,20.3,16.3,9.4,181.0,9.4,1008.6
2017-02-17 15:56:00,0.0,Y,20.3,16.5,9.4,183.0,11.2,1008.6
2017-02-17 15:57:00,0.0,Y,20.4,16.6,9.4,183.0,11.2,1008.6
2017-02-17 15:58:00,0.0,Y,20.3,16.3,9.4,182.0,9.4,1008.6
2017-02-17 15:59:00,0.0,Y,20.3,16.3,9.4,177.0,9.4,1008.4
2017-02-17 16:00:00,0.0,Y,20.3,16.5,9.4,177.0,11.2,1008.4
2017-02-17 16:01:00,0.0,Y,20.3,16.5,9.4,177.0,11.2,1008.4
2017-02-17 16:02:00,0.0,Y,20.3,16.3,11.2,178.0,11.2,1008.4
2017-02-17 16:03:00,0.0,Y,20.3,16.5,11.2,184.0,13.0,1008.4
2017-02-17 16:04:00,0.0,Y,20.3,16.5,11.2,188.0,13.0,1008.4
2017-02-17 16:05:00,0.0,Y,20.2,16.4,9.4,186.0,11.2,1008.4
2017-02-17 16:06:00,0.0,Y,20.1,16.5,7.6,193.0,9.4,1008.4
2017-02-17 16:07:00,0.0,Y,20.0,16.4,7.6,210.0,7.6,1008.4
2017-02-17 16:08:00,0.0,Y,19.9,16.5,7.6,219.0,9.4,1008.3
2017-02-17 16:09:00,0.0,Y,19.8,16.4,9.4,212.0,9.4,1008.3
2017-02-17 16:10:00,0.0,Y,19.7,16.3,9.4,191.0,11.2,1008.3
2017-02-17 16:11:00,0.0,Y,19.7,16.3,11.2,185.0,13.0,1008.3
2017-02-17 16:12:00,0.0,Y,19.7,16.3,11.2,187.0,11.2,1008.3
2017-02-17 16:13:00,0.0,Y,19.7,16.3,11.2,188.0,11.2,1008.4
2017-02-17 16:14:00,0.0,Y,19.8,16.4,11.2,189.0,13.0,1008.3
2017-02-17 16:15:00,0.0,Y,19.9,16.3,13.0,190.0,13.0,1008.4
2017-02-17 16:16:00,0.0,Y,20.0,16.4,13.0,187.0,14.8,1008.4
2017-02-17 16:17:00,0.0,Y,20.0,16.4,13.0,187.0,14.8,1008.4
2017-02-17 16:18:00,0.0,Y,20.1,16.5,13.0,184.0,14.8,1008.4
2017-02-17 16:19:00,0.0,Y,20.2,16.6,13.0,181.0,14.8,1008.4
2017-02-17 16:20:00,0.0,Y,20.2,16.4,13.0,179.0,14.8,1008.4
2017-02-17 16:21:00,0.0,Y,20.3,16.5,13.0,184.0,13.0,1008.4
2017-02-17 16:22:00,0.0,Y,20.3,16.5,13.0,185.0,13.0,1008.4
2017-02-17 16:23:00,0.0,Y,20.2,16.2,13.0,183.0,13.0,1008.4
2017-02-17 16:24:00,0.0,Y,20.3,16.3,13.0,183.0,13.0,1008.4
2017-02-17 16:25:00,0.0,Y,20.3,16.3,13.0,181.0,13.0,1008.4
2017-02-17 16:26:00,0.0,Y,20.4,16.4,14.8,180.0,14.8,1008.4
2017-02-17 16:27:00,0.0,Y,20.5,16.3,14.8,181.0,14.8,1008.4
2017-02-17 16:28:00,0.0,Y,20.6,16.4,14.8,181.0,16.6,1008.4
2017-02-17 16:29:00,0.0,Y,20.5,16.3,13.0,184.0,14.8,1008.4
2017-02-17 16:30:00,0.0,Y,20.6,16.2,13.0,181.0,14.8,1008.4
2017-02-17 16:31:00,0.0,Y,20.7,16.3,13.0,178.0,16.6,1008.4
2017-02-17 16:32:00,0.0,Y,20.7,16.3,13.0,178.0,14.8,1008.4
2017-02-17 16:33:00,0.0,Y,20.6,16.2,13.0,183.0,14.8,1008.4
2017-02-17 16:34:00,0.0,Y,20.5,16.1,11.2,182.0,13.0,1008.4
2017-02-17 16:35:00,0.0,Y,20.4,16.2,11.2,183.0,13.0,1008.4
2017-02-17 16:36:00,0.0,Y,20.3,16.1,11.2,184.0,13.0,1008.4
2017-02-17 16:37:00,0.0,Y,20.3,16.1,9.4,181.0,11.2,1008.4
2017-02-17 16:38:00,0.0,Y,20.3,16.1,9.4,190.0,13.0,1008.4
2017-02-17 16:39:00,0.0,Y,20.2,16.2,9.4,198.0,11.2,1008.4
2017-02-17 16:40:00,0.0,Y,20.1,16.1,9.4,198.0,9.4,1008.4
2017-02-17 16:41:00,0.0,Y,20.1,16.1,11.2,188.0,11.2,1008.4
2017-02-17 16:42:00,0.0,Y,20.1,16.1,11.2,182.0,13.0,1008.4
2017-02-17 16:43:00,0.0,Y,20.2,16.2,14.8,178.0,14.8,1008.4
2017-02-17 16:44:00,0.0,Y,20.2,16.2,13.0,180.0,14.8,1008.4
2017-02-17 16:45:00,0.0,Y,20.3,16.1,13.0,184.0,16.6,1008.4
2017-02-17 16:46:00,0.0,Y,20.2,16.2,11.2,195.0,11.2,1008.4
2017-02-17 16:47:00,0.0,Y,20.2,16.2,13.0,198.0,13.0,1008.6
2017-02-17 16:48:00,0.0,Y,20.2,16.2,13.0,194.0,14.8,1008.6
2017-02-17 16:49:00,0.0,Y,20.4,16.2,11.2,180.0,13.0,1008.6
2017-02-17 16:50:00,0.0,Y,20.5,16.3,11.2,170.0,13.0,1008.6
2017-02-17 16:51:00,0.0,Y,20.8,16.4,11.2,172.0,13.0,1008.6
2017-02-17 16:52:00,0.0,Y,20.6,16.4,11.2,170.0,13.0,1008.6
2017-02-17 16:53:00,0.0,Y,20.6,16.2,7.6,180.0,9.4,1008.6
2017-02-17 16:54:00,0.0,Y,20.5,16.1,5.4,201.0,7.6,1008.6
2017-02-17 16:55:00,0.0,Y,20.5,16.1,3.6,209.0,5.4,1008.6
2017-02-17 16:56:00,0.0,Y,20.4,16.2,1.8,286.0,5.4,1008.6
2017-02-17 16:57:00,0.0,Y,20.3,16.1,0.0,296.0,0.0,1008.6
2017-02-17 16:58:00,0.0,Y,20.3,15.9,1.8,204.0,5.4,1008.6
2017-02-17 16:59:00,0.0,Y,20.3,16.1,9.4,166.0,13.0,1008.6
2017-02-17 17:00:00,0.0,Y,20.2,16.0,11.2,164.0,13.0,1008.6
2017-02-17 17:01:00,0.0,Y,20.2,16.0,11.2,168.0,11.2,1008.4
2017-02-17 17:02:00,0.0,Y,20.2,16.0,11.2,172.0,11.2,1008.4
2017-02-17 17:03:00,0.0,Y,20.2,16.0,11.2,174.0,13.0,1008.4
2017-02-17 17:04:00,0.0,Y,20.2,16.0,13.0,172.0,13.0,1008.4
2017-02-17 17:05:00,0.0,Y,20.2,16.0,13.0,172.0,14.8,1008.4
2017-02-17 17:06:00,0.0,Y,20.2,16.0,11.2,176.0,13.0,1008.6
2017-02-17 17:07:00,0.0,Y,20.2,16.0,11.2,178.0,13.0,1008.6
2017-02-17 17:08:00,0.0,Y,20.2,16.0,9.4,180.0,11.2,1008.6
2017-02-17 17:09:00,0.0,Y,20.2,16.0,9.4,181.0,9.4,1008.6
2017-02-17 17:10:00,0.0,Y,20.2,16.0,9.4,177.0,9.4,1008.6
2017-02-17 17:11:00,0.0,Y,20.1,15.9,7.6,173.0,9.4,1008.6
2017-02-17 17:12:00,0.0,Y,20.0,16.0,7.6,176.0,9.4,1008.6
2017-02-17 17:13:00,0.0,Y,19.9,16.0,5.4,190.0,7.6,1008.6
2017-02-17 17:14:00,0.0,Y,19.8,16.1,1.8,191.0,5.4,1008.6
2017-02-17 17:15:00,0.0,Y,19.7,16.0,7.6,185.0,11.2,1008.4
2017-02-17 17:16:00,0.0,Y,19.7,16.0,13.0,179.0,13.0,1008.4
2017-02-17 17:17:00,0.0,Y,19.8,15.9,11.2,180.0,13.0,1008.4
2017-02-17 17:18:00,0.0,Y,19.9,16.0,11.2,177.0,13.0,1008.6
2017-02-17 17:19:00,0.0,Y,19.9,16.0,11.2,172.0,11.2,1008.6
2017-02-17 17:20:00,0.0,Y,19.8,16.1,7.6,204.0,9.4,1008.6
2017-02-17 17:21:00,0.0,Y,19.6,16.1,5.4,304.0,9.4,1008.6
2017-02-17 17:22:00,0.0,Y,19.5,16.0,7.6,297.0,7.6,1008.6
2017-02-17 17:23:00,0.0,Y,19.4,15.9,7.6,277.0,7.6,1008.6
2017-02-17 17:24:00,0.0,Y,19.4,15.9,5.4,254.0,7.6,1008.6
2017-02-17 17:25:00,0.0,Y,19.5,16.0,5.4,239.0,7.6,1008.6
2017-02-17 17:26:00,0.0,Y,19.4,15.9,7.6,208.0,9.4,1008.6
2017-02-17 17:27:00,0.0,Y,19.4,15.9,7.6,202.0,9.4,1008.6
2017-02-17 17:28:00,0.0,Y,19.4,15.9,9.4,195.0,11.2,1008.6
2017-02-17 17:29:00,0.0,Y,19.4,15.9,9.4,199.0,11.2,1008.6
2017-02-17 17:30:00,0.0,Y,19.7,16.0,11.2,193.0,11.2,1008.6
2017-02-17 17:31:00,0.0,Y,19.7,16.2,7.6,246.0,11.2,1008.6
